"NCT00143949","Inclusion Criteria:#          -  type 1 diabetic (DM) for 2-20 yrs#          -  type 1 DM onset prior to 45; if onset was between ages 31-41, BMI <26; onset 41-45,             positive GAD or ICA required#          -  normal or increased GFR#          -  normal BP#          -  normoalbuminuric (<20 ug/min on 2 of 3 time overnight urine collections)#        Exclusion Criteria:#          -  type 1 DM duration longer than 20 yrs#          -  hypertension (>85/135 mmHg)#          -  reduced GFR (<90 ml/min/1.73m2)#          -  microalbuminuria#          -  solitary kidney or evidence of unilateral renal disease#          -  evidence of other important kidney disease by history, ultrasound or biopsy#          -  other chronic diseases or conditions such as cystic fibrosis, serious mental illness,             severe mental retardation, etc.#          -  pregnancy or females planning pregnancy within 2 years were excluded due to the drugs             being used#          -  compliance (pt not taking at least 85% of two week placebo were excluded)","both","16 years","61 years"
"NCT00145353","Inclusion Criteria:#          -  Type 1 diabetes mellitus treated with insulin four times daily (basal bolus             treatment) at least three months before screening.#          -  AGe: 18-60 years#          -  BMI: 18-27.5#          -  No nefro- or neuropathy; i.e. S-creatinin below 120  μmol/l and normal monofilament             examination#          -  Written informed consent#        Exclusion Criteria:#          -  Pregnant women or patients planning to become pregnant during the investigation             period#          -  Reduced eyesight; i.e. visus > 0.3 evaluated at the latest eye exam.#          -  Patient lacking the ability to sens insulin sensitivity#          -  Serious rival disease, i.e. heart disease, severe liver or lung impairment, severe             psychiatric disease.#          -  Suspicion of abuse or non-compliance#          -  Participation in another clinical trial","both","18 years","60 years"
"NCT00145379","Inclusion Criteria:#          -  Patients with type 1 diabetes mellitus treated with insulin 4 times daily.#          -  Age: 18-60 years#          -  Fertile women use adequate contraception, e.g. contraceptive pills#          -  C-peptide <300 pmol/L#          -  BMI >/= 25#          -  HbA1c >/=8%#        Exclusion Criteria:#          -  Pregnant and patients planning to become pregnant during the investigation period#          -  Reduced eyesight#          -  Known kidney disease, s-creatinin >100#          -  Liver disease, Alat > 50#          -  Neuropathic patients diagnosed by clinical examination","both","18 years","60 years"
"NCT00146484","Inclusion Criteria:#          -  New onset type 1 diabetes#          -  Less than 48 hours since first insulin injection#          -  Child and/or parent able to read and write English#          -  Family intends to continue treatment at our institution for the next two years#          -  Informed consent from adolescents greater than 16 years of age, or if less than 16             years, informed consent from the parent/guardian with assent from the child.#        Exclusion Criteria:#          -  Chronic medical conditions other than treated hypothyroidism or mild asthma#          -  Concerns of the diabetes team regarding future treatment adherence making twice daily             insulin preferable to the split evening injection regimen (e.g., cognitive             impairment, severe family dysfunction).","both","","17 years"
"NCT00147342","Inclusion Criteria:#          -  Clinical diagnosis of type 1 diabetes for at least 18 months (The diagnosis of type 1             diabetes is based on the investigator's judgment; C peptide level and antibody             determinations are not needed.)#          -  HbA1c <10.0% (The DCA2000 will be used to assess eligibility.)#          -  Age 8.0 to <18.0 years#          -  Weight >39.5 kg at reinfusion centers and >46.0 kg at discard centers#          -  BMI >5th and <95th percentiles for age and gender#          -  Stable insulin regimen for at least 1 month and not anticipating a change prior to             the subject's completion of the study (Stable is defined as no change in the overall             insulin program, i.e., no change from SC injections to pump.)#          -  Insulin regimen involves use of an insulin pump#          -  Normal thyroid function (measured within the previous year)#        Exclusion Criteria:#          -  A recent injury to body or limb, Addison's disease, muscular disorder, use of any             medication or other significant medical disorder if that injury, medication or             disease in the judgment of the investigator will affect the completion of the             exercise protocol#          -  Asthma which has been medically treated within the last year#          -  Current use of glucocorticoid medication (by any route of administration)#          -  Current use of a beta blocker medication#          -  Use of pseudoephedrine 48 hours prior to visit (if used in the 48 hours prior to the             scheduled visit, the visit will be deferred)#          -  Severe hypoglycemia resulting in seizure or loss of consciousness in the 2 weeks             prior to a visit (if a severe episode occurs within 2 weeks prior to the scheduled             visit, the visit will be deferred)#          -  Active infection (if at the time of the scheduled visit an infection is present, the             visit will be deferred)#          -  Anticipating a significant change in exercise regimen between visits (i.e. starting             or stopping an organized sport)","both","8 years","17 years"
"NCT00148538","Inclusion Criteria:#          -  Type 1 diabetes mellitus as defined by the 2003 CDA guidelines (16) requiring insulin             therapy starting within one year of diagnosis and continuously thereafter#          -  Male or female, age 16-45 years, A1c 0.066-0.090#          -  Physically inactive (see exclusion criteria below)#          -  Willingness and ability to work closely with the study physicians, nurse and             dietitian and follow intensive diabetes therapy including carbohydrate counting,             glucose monitoring >= 4 times per day, and intensive insulin therapy--either by             multiple daily injections (MDI--insulin aspart or lispro before meals and NPH or             insulin glargine 1-2X/day) or continuous subcutaneous insulin infusion (CSII) by pump             therapy using insulin aspart or lispro for the duration of involvement in the study.             CSII will only be an option for those already on CSII prior to entry in the study.#        Exclusion Criteria:#          -  Participation during the previous 4 months in a regular program of exercise or             aerobic sports greater than 2 times per week for at least 20 minutes per session, or             in any resistance training.#          -  Hypoglycemia unawareness, or severe hypoglycemia requiring assistance from another             person within the previous 3 months.#          -  ""Brittle"" diabetes, characterized by frequent and unpredictable hypoglycemia (even if             not requiring assistance from others) and hyperglycemia.#          -  Restrictions in physical activity due to disease: intermittent claudication, severe             peripheral neuropathy or active proliferative retinopathy, unstable cardiac or             pulmonary disease, disabling stroke, severe arthritis.#          -  Known or suspected clinically significant gastroparesis.#          -  Body mass index less than or equal to 32 kg/m2.#          -  Fasting serum c-peptide less than 0.2 nmol/l.#          -  Recent significant weight change (increase or decrease of 5% of body weight during             the two months before enrollment).#          -  An expected requirement within the subsequent 6 months for medications (other than             insulin) that will affect glucose metabolism (e.g. corticosteroids).#          -  If age < 18 yr, linear growth of 1cm during the previous year.#          -  Significant renal disease: serum creatinine greater than 200 mEq/l. or proteinuria >             1 g/24 hours.#          -  Uncontrolled hypertension: BP > 150 mm Hg systolic or > 95 mm Hg diastolic in a             sitting position.#          -  Other illness, judged by the patient or investigators to make participation in this             study inadvisable.#          -  Cognitive deficit resulting in inability to understand or comply with instructions.#          -  Pregnancy at the start of the study, or intention to become pregnant in the next             year.#          -  Inability to communicate in English or French.#          -  Unwillingness to sign informed consent.","both","16 years",""
"NCT00160732","Inclusion Criteria:#          -  Patients must have type I diabetes mellitus, documented by undetectable C-peptide.             Patients must have been diabetic for at least five years, and be aged 18 - 58 years.#          -  Patients must be on an intensive regimen of glucose monitoring and exogenous insulin             injection (defined as greater than or equal to three checks and injections per day).             This regimen must be prescribed and supervised by the patient's diabetologist.#          -  Despite intensive therapy, patients must have at least one of the following:#               -  Brittle diabetes (metabolic instability), as defined by elevated mean amplitude                  of glycemic excursion;#               -  Hypoglycemic unawareness, with at least one episode in the past two years in                  which hypoglycemia required the assistance of another person (e.g., family                  member, emergency medical technician [EMT], etc.), and was associated with a                  fingerstick blood glucose (FSBG) of < 50 mg/dl and prompt recovery after                  administration of oral glucose, intravenous glucose, or glucagon;#               -  Progressive complications of diabetes (nephropathy manifested by proteinuria,                  retinopathy documented by an ophthalmologist after dilated eye exam, or                  neuropathy as determined by a neurologist).#          -  Patients must be able to give informed consent.#        Exclusion Criteria:#          -  Failure to meet inclusion criteria#          -  Panel of Reactive Antibody (PRA) > 10%#          -  Creatinine clearance < 80 mL/min#          -  Prior organ transplant#          -  Portal hypertension: this refers to portal hypertension diagnosed previously by any             means, or, by the investigators' evaluation, symptoms and/or signs of liver             dysfunction with or without portal hypertension including, but not limited to,             jaundice, ascites, encephalopathy, spider angiomata, coagulopathy, or peri-umbilical             venous engorgement.  Elevated portal pressures, as measured during intended islet             infusion, may also result in discontinuation of infusion.#          -  Abnormal liver function tests (> 2 times the upper limit of normal as defined by the             University of Chicago Clinical Laboratory)#          -  History of malignancy.   Any history of malignancy in a patient who has had an             ""adequate"" period of no evidence of neoplastic disease should not rule out             individuals from enrolling in this study.  Rather, pre-enrollment screening for             malignancy will follow current established guidelines as for solid-organ transplant.             These current guidelines appear in Kasiske, B.L., et al. ""The Evaluation of Renal             Transplant Candidates: Clinical Practice Guidelines,"" American Journal of             Transplantation 1 (Supplement 2): 12-22, 2001.#          -  Active peptic ulcer disease#          -  Pregnancy, or inability to comply with contraceptive regimen#          -  Severe unremitting gastroparesis or diarrhea#          -  Active infection#          -  Serologic positivity for HIV and/or hepatitis#          -  Chest radiographic abnormality consistent with neoplastic or infectious disease#          -  Major ongoing psychiatric illness and/or substance abuse#          -  Noncompliance with current medical regimen#          -  Obesity (body mass index [BMI] > 28)#          -  Any other medical condition precluding safe transplantation and immunosuppression#          -  Ejection fraction < 30%#          -  Myocardial infarction (MI) within the past 6 months#          -  Known allergies or hypersensitivity to immunosuppressive agents used in this protocol#          -  Inability to provide written informed consent.","both","18 years","58 years"
"NCT00173628","Inclusion Criteria:#          -  pediatric patients with type 1 diabetes","both","","20 years"
"NCT00173641","Inclusion Criteria:#          -  pediatric type 1 DM#        Exclusion Criteria:#        -","both","1 month","20 years"
"NCT00175253","Inclusion Criteria:#          -  open to Canadians only#          -  participant must have had Type 1 diabetes mellitus for more than 5 years#          -  diabetes must be complicated by at least 1 of the following situations that persist             despite intensive insulin management efforts: (1) Reduced awareness of hypoglycemia,             as defined by the absence of adequate autonomic symptoms at plasma glucose levels <             3.0 mmol/L, indicated by, 2 or more episodes of severe hypoglycemia requiring third             party assistance within 12 months; or (2) Metabolic instability, characterized by             erratic blood glucose levels that interfere with daily activities and or 2 or more             hospital visits for diabetic ketoacidosis over the last 12 months.#          -  Participants must be capable of understanding the purpose and risks of the study and             must sign a statement of informed consent.#        Exclusion Criteria:#          -  Severe co-existing cardiac disease#          -  Active alcohol or substance abuse, to include cigarette smoking#          -  Psychiatric disorder making the subject not a suitable candidate for transplantation#          -  History of non-adherence to prescribed regimens#          -  Active infection including Hepatitis C, Hepatitis B, HIV, TB#          -  Any history of or current malignancies except squamous or basal skin cancer#          -  BMI > 28 kg/m2 at screening visit#          -  Creatinine clearance < 65 mL/min/1.73 m2#          -  Blood creatinine > 150 µmol/L (1.7 mg/dL)#          -  Macroalbuminuria (urinary albumin excretion rate > 300 mg/24h)#          -  Baseline Hb < 105g/L (<10.5 g/dL) in women, or < 130 g/L (<13 g/dL) in men#          -  Baseline screening liver function tests outside of normal range#          -  Untreated proliferative retinopathy#          -  Positive pregnancy test, intent for future pregnancy or male subjects' intent to             procreate, failure to follow effective contraceptive measures, or presently breast             feeding#          -  Previous transplant, or evidence of significant sensitization on PRA#          -  Insulin requirement  >1.0 U/kg/day#          -  HbA1C >12%#          -  Uncontrolled hyperlipidemia#          -  Under treatment for a medical condition requiring chronic use of steroids#          -  Use of coumadin or other anticoagulant therapy (except aspirin) or subject with PT             INR > 1.5#          -  Untreated Celiac disease#          -  Patients with Graves disease will be excluded unless previously adequately treated             with radioiodine ablative therapy","both","18 years","65 years"
"NCT00175266","Inclusion Criteria:#          -  must have Type 1 diabetes mellitus for more than 5 years#          -  diabetes must be complicated by at least one of the following situations that persist             despite intensive insulin management efforts.  The complicating situations are (1)             Reduced awareness of hypoglycemia, as defined by the absence of adequate autonomic             symptoms at plasma glucose levels of < 3.0 mmol/L; (2) Metabolic             lability/instability, characterized by MAGE >= 11.0 mmol/L and wide swings in blood             glucose despite optimal diabetes therapy; and (3) Despite efforts at optimal glucose             control, progressive secondary complications of diabetes, including retinopathy,             neuropathy, or nephropathy#        Exclusion Criteria:#          -  Severe co-existing cardiac disease#          -  Active alcohol or substance abuse#          -  Psychiatric disorder making the subject not a suitable candidate for transplantation#          -  Active infection including hepatitis C, hepatitis B, HIV, or TB#          -  Any history of or current malignancies except squamous or basal skin cancer#          -  BMI > 28 kg/m2 or body weight > 85 kg at screening visit#          -  Positive fasting C-peptide response on assessment (2 positive results)#          -  Creatinine clearance < 80 mL/min/1.73 m2#          -  Serum creatinine > 150 µmol/L#          -  Macroalbuminuria (urinary albumin excretion rate > 300 mg/24h)#          -  Baseline Hb < 105g/L in women, or < 130 g/L in men#          -  Baseline LFT's outside of normal range#          -  Untreated proliferative retinopathy#          -  Positive pregnancy test, intent for future pregnancy or male subjects' intent to             procreate, failure to follow effective contraceptive measures, or presently breast             feeding#          -  Previous transplant, or evidence of sensitization on PRA#          -  Insulin requirement > 1.0 IU/kg/day#          -  HbA1C > 0.12#          -  Hyperlipidemia (fasting LDL cholesterol > 3.4 mmol/L, treated or untreated; and/or             fasting triglycerides > 2.3 mmol/L)#          -  Under treatment for a medical condition requiring chronic use of steroids#          -  Use of coumadin or other anticoagulant therapy (except aspirin) or subject with PT             INR > 1.5#          -  Untreated Addison's disease#          -  Untreated Celiac disease#          -  Untreated thyroid disease","both","18 years","65 years"
"NCT00179777","Inclusion Criteria:#          -  Biological parent and/or full (not half) sibling of the newborn infant has type 1             diabetes as defined by the World Health Organization#          -  The infant's parent or legal guardians give signed consent to participate#        Exclusion Criteria:#          -  An older sibling of the newborn infant has been included in the TRIGR intervention#          -  Multiple gestation#          -  The parents are unwilling or unable to feed the infant cow's milk based products for             any reason (e.g., religious, cultural).#          -  The newborn infant has a recognizable severe illness such as those due to chromosomal             abnormality, congenital malformation, respiratory failure needing assisted             ventilation, enzyme deficiencies, etc.#          -  The gestational age of the newborn infant is less than 35 weeks.#          -  The infant is older than 7 days at randomization.#          -  Inability of the family to take part in the study (e.g. the family has no access to             any of the Study Centers, the family has no telephone).#          -  The infant has received any infant formula other than Nutramigen prior to             randomization.#          -  No HLA sample drawn before the age of 8 days.","both","","7 days"
"NCT00184639","Inclusion Criteria:#          -  Type 1 diabetes#          -  Current intensified insulin treatment#          -  Injection of insulin Semilente®MC at bedtime for at least 6 weeks#          -  BMI maximum 32 kg/m^2#          -  HbA1c > 5.5 % and < 12.0 %#        Exclusion Criteria:#          -  Current treatment with premixed insulin(s)#          -  Impaired hepatic or renal function#          -  Recurrent major hypoglycaemia","both","6 years","21 years"
"NCT00184665","Inclusion Criteria:#          -  Type 1 diabetes#          -  Currently on basal-bolus regimen#          -  BMI = 35.0 kg/m2#          -  HbA1c =11.0%#        Exclusion Criteria:#          -  Proliferative retinopathy or maculopathy#          -  Recurrent major hypoglycaemia#          -  Cardial problems#          -  Uncontrolled hypertension#          -  Impaired hepatic or renal function","both","18 years",""
"NCT00187564","Inclusion Criteria:#          1. Subjects must be pubertal (defined as Tanner stage II or greater), or post-pubertal,             with an upper age limit of 21 years.#          2. Subjects must have diabetes by 1997 ADA criteria:#               1. fasting plasma glucose >= 126 mg/dL, or#               2. 2 hour postprandial glucose >= 200 mg/dL#          3. Subjects must have history of least one auto-antibody associated with T1D, either             glutamic acid decarboxylase (GADA) or islet cell autoantigen 512 (ICA512), or history             of diabetic ketoacidosis.#        Exclusion Criteria:#        1. Subjects must not have history of eye, kidney or nerve damage 2. Subjects must not be        deemed unable or unlikely to comply with the protocol. Children who are unable to swallow        pills, or are unwilling to take pills twice daily will be excluded from the study.#        -","both","8 years","21 years"
"NCT00190502","Inclusion Criteria:#          -  Type 1 diabetes#          -  Body mass index up to 32 kg/m2#          -  Exclusion of gravidity in women#          -  Known diagnosis of diabetes of less than 6 weeks#          -  Insulin dose of up to 40 IU per day for no longer than 1 month#          -  Positive for at least one autoantibody (GAD, IA2, ICA)#          -  C-peptide level >= 0.3 pmol/ml 4 min. following intravenous (IV) administration of 1             ml glucagon#          -  No concurrent severe infection#          -  Granulocyte count >= 2 x 10^9/l#          -  Platelet count >= 120 x 10^9/l#        Exclusion Criteria:#          -  Other non-diabetes related autoimmune disease#          -  Previous immunosuppressive therapy#          -  Any clinical impairment precluding immunosuppressive therapy#          -  Leucopenia or thrombocytopenia","both","15 years","35 years"
"NCT00191581","Inclusion Criteria:#          1. Men and women who have had either type 1 or type 2 diabetes (World Health             Organization[WHO]classification)for at least 2 months and are between the ages of 18             and 70 (inclusive) at the signing of the informed consent.#          2. Have been treated with commercially available human insulin mix 50/50 or human             insulin mix 30/70 twice daily as the only pharmacological treatment for their             diabetes for at least 2 months prior to entering the study.#          3. Have an HbA1c between 1.1 and 1.7 times the upper limit of the normal reference             rang(inclusive) as determined by a local laboratory within 2 weeks prior to or at             Visit 1.#          4. Have achieved compliance with their diets and insulin therapies as determined by the             investigators and perform regular blood glucose monitoring.#          5. Have given informed consent to participate in this study in accordance with local             regulations.#        Exclusion Criteria:#        {1] Have used oral antidiabetic agents, including biguanides, sulfonylureas, glucosidase        inhibitors, and insulin-sensitivity enhancers within 30 days prior to entry into the        study.#        [2] Receive a total daily dose of insulin >2 units/kg.#        [3] Have had more than two episodes of severe hypoglycemia (defined as requiring        assistance of another person due to disabling hypoglycemia) within 6 months prior to entry        into the study.#        [4] Have a body mass index >35 kg/m2.#        [5] Have serum creatinine > the upper limit of normal (ULN), as determined by a local        laboratory.","both","18 years","70 years"
"NCT00194558","Inclusion Criteria:#          -  Computer and Internet access at home#          -  Receiving care at the University of Washington Diabetes Care Center#        Exclusion Criteria:#          -  Non-English speaking","both","18 years","39 years"
"NCT00198146","Inclusion Criteria:#          -  Newly diagnosed type 1 diabetes without previous insulin or oral hypoglycemic             therapy.#          -  ages 2 to 40 years at diagnosis#          -  enroll within 3 months of diagnosis#          -  test positive for at least one of the biochemical autoantibodies (ICA-512, GAD 65 or             IAA) prior to enrolling#        Exclusion Criteria:#          -  Previous treatment with an anti-IL-2 directed monoclonal antibody or any other             investigational agent that would interfere with the ability to evaluate the safety             and efficacy of daclizumab.#          -  Other immunosuppressive drugs including, but not limited to, corticosteroids,             cyclosporine, tacrolimus, rapamycin, mycophenolate mofetil, or azathioprine.#          -  Active significant infection#          -  Limited life expectancy because of disease other than diabetes#          -  Pregnancy","both","2 years","40 years"
"NCT00206258","Inclusion Criteria:#          1. Age >12 years < 19 years#          2. Have diabetes for at least 2 years and in good control (HbA1C < 8%).#          3. Be on continuous subcutaneous insulin infusion using an insulin pump.#          4. Subjects must be otherwise healthy except for their T1DM and treated for             hypothyroidism.#          5. Menstruating women must have negative pregnancy test.#          6. Hemoglobin equal to or > than 12 g/dL before each study.#          7. Weight more than 44 kg.#        Exclusion Criteria:#          1. Age >18 or < 12 y at the time of study#          2. Any chronic disease (leukemia, asthma, inflammatory bowel disease, cystic fibrosis,             juvenile rheumatoid arthritis, etc that directly, or as a result of treatment,             directly or indirectly affect glucose homeostasis#          3. Hemoglobin less than 12 g/dl (If before any of the studies the hemoglobin is lower             than 12 g/dl, subjects will be excluded from further studies)#          4. Lack of a supportive family environment#          5. Positive pregnancy test in menstruating young women#          6. Evidence or history of chemical abuse#          7. Hgb A1c >8.0 % in a diabetic subject#          8. BMI > 90 % tile for age or < 10 % tile for age#          9. Allergy to local anesthetics (ELAMAX Cream)#         10. Weight less than 44 kg#         11. Children of staff members","both","12 years","21 years"
"NCT00206297","Inclusion Criteria:#        Twenty (20) children with T1DM will be recruited for these studies. These children will be        subjects of the Texas Children's Hospital Diabetes Care Center. The subjects must be:#          1. Between 12-21 years of age at the time of enrollment.#          2. Have been diagnosed with diabetes for at least 2 years and in good control (HbA1C             less than 8.5%).#          3. Be on continuous subcutaneous insulin infusion using an insulin pump.#          4. Subjects must be otherwise healthy except for their T1DM and treated hypothyroidism.#          5. Menstruating women must have a negative pregnancy test.#          6. Hemoglobin equal to or > 12 g/dL before each study.#          7. Weight more than 44 kg. -#        Exclusion Criteria:#          1. Age greater than 22 years or less than 12 years at the time of study#          2. Any chronic disease: leukemia, asthma, inflammatory bowel disease, cystic fibrosis,             juvenile rheumatoid arthritis, etc or on treatment that might directly or indirectly             affect glucose homeostasis, except for diabetes and hypothyroidism stable on             medications#          3. Anemia (hemoglobin less than 12mg/dl)#          4. Lack of a supportive family environment#          5. Positive pregnancy test in menstruating young women#          6. Evidence or history of chemical abuse#          7. Hgb A1C greater than or equal to 8.5 % in a diabetic subject#          8. BMI > 90 % tile for age or < 10 % tile for age#          9. Weight less than 44 kg. -","both","12 years","21 years"
"NCT00206401","Inclusion Criteria:#          -  Age greater than 6 years of age but less than 25 years of age (Insulin glargine has             been approved for use in children 6 years and older).#          -  Patients newly diagnosed with T1DM within the past 3 months.#          -  Have an HgbA1c of less than 9.0%, after the initial run-in period of 3 months.#          -  Have a BMI of less than the 90th percentile for age.#          -  Randomization of subjects willing to participate in the study.#        Exclusion Criteria:#          -  Any chronic disease (leukemia, asthma, inflammatory bowel disease, cystic fibrosis,             juvenile rheumatoid arthritis, etc) that directly, or as a result of treatment,             directly or indirectly affect glucose homeostasis.#          -  Lack of supportive family.#          -  Evidence or history of chemical abuse.#          -  Age less than 6 years or greater than 25 years.#          -  HbA1c level of greater than 9.0%, after the initial run-in period of 3 months.#          -  Have a BMI greater than the 90th percentile for age.#          -  Patients who are not newly diagnosed with T1DM.","both","6 years","25 years"
"NCT00211510","Inclusion Criteria:#          -  Age 12 - 80 years#          -  Type 1 Diabetes Mellitus diagnosed at least 1 year ago#          -  Using insulin infusion pump for past 6 months minimum#          -  Performing minimum 4 blood glucose tests per day#          -  Agree to treat to A1c targets#          -  Read and understand English#        Exclusion Criteria:#          -  Pregnant or planning pregnancy#          -  History of unresolved tape allergy or skin conditions","both","12 years","80 years"
"NCT00211536","-  Type 1 diabetes mellitus (American Diabetes Association definition)#          -  HbA1c greater than or equal to 7.5%#          -  Intensive insulin treatment for at least 3 months#          -  Physical and intellectual ability to operate MIP system#          -  Subject has been under the routine care of the investigator for at least two months             prior to enrollment#          -  Subject has a reliable support person (defined as a person who has daily contact with             the subject and knows whom to contact in the event of an emergency).#          -  Capability and willingness to perform self-monitoring of blood glucose at least four             times daily for 9 months of the study and 7 times daily for 3 months of the study#          -  Physical and intellectual ability to operate the MIP system and to comply with the             data reporting requirements of the study.#          -  Subject is willing to sign the informed consent form (approved by local Institutional             Review Board and Medtronic MiniMed)#        Exclusion Criteria:#          -  The subject's insulin usage exceeds 66 units per day.#          -  Severe complications such as advanced autonomic neuropathy, legal blindness, or             symptomatic cardiovascular disease as evidenced by a cardiovascular episode within             the last six months#          -  Reside at or plan to travel to elevations above 8000 feet during the study period             (commercial airline travel is acceptable)#          -  Subject who is pregnant, of childbearing potential or lactating and is neither             surgically sterile, using contraceptives (devices, oral or implanted) nor other             physician approved contraceptive#          -  The subject has any major concomitant disease or any physical or psychological             disorder within the last five years, which might be considered life threatening, or             which might confound the collection or interpretation of the study data#          -  The subject has previously enrolled in or participated in an investigational drug or             device study within the preceding 4 weeks#          -  The subject has any condition that precludes him/her from completing the study             requirements#          -  Has plans for activities which require them to go 25 feet below sea level","both","18 years","65 years"
"NCT00212329","Inclusion Criteria:#        To be eligible, individuals with type 1 diabetes must be:#          -  Diagnosed with type 1 diabetes within one year of first study visit#          -  8-35 years of age at time of first visit#          -  Weigh > 40 kg (88 lbs) at time of first visit#          -  Individuals who will serve as control subjects who do not have type 1 diabetes cannot             have a first degree or second degree relative with type 1 diabetes.#        Exclusion Criteria:#        Individuals must not:#          -  Have any major illness#          -  Be taking any steroid medications#          -  If female, should not be pregnant or breastfeeding.","both","8 years","35 years"
"NCT00213109","Inclusion Criteria:#          -  Type1 Diabetes#          -  Criteria of postprandial glucose and HbA1c are met#        Exclusion Criteria:#          -  Type2 Diabetes#          -  Patients with antidiabetic drugs#          -  The other exclusion criteria are met","both","20 years",""
"NCT00214214","Inclusion Criteria:#          -  Adult subjects ages 18-35, with new onset type 1 diabetes mellitus (within 2-12 weeks             of diagnosis), one or more islet autoantibody to GAD, IA2, IAA or islet cell             cytoplasmic antibody (ICA) within 2 weeks of diabetes diagnosis.#        Exclusion Criteria:#          -  Subjects under 18 years of age or over 35 years of age.#          -  Subjects who have previously received an organ transplant.#          -  Subjects who are currently receiving systemic corticosteroids for other medical             diseases in which the physician feels discontinuation of corticosteroids is             contraindicated.#          -  Subjects with a history of other medical condition(s) known to affect blood glucose             values (i.e., Cushing's disease, acromegaly).#          -  Subjects with a history of other chronic systemic inflammatory or autoimmune disease             or other severe medical condition. (A history of treated hypothyroidism with             documentation of normal serum thyroid hormone levels will not be exclusionary.)#          -  Patients with a history of hepatitis B, hepatitis C, or HIV.#          -  PPD positive at the time of evaluation.#          -  Thrombocytopenia or neutropenia. Individuals will be considered to have             thrombocytopenia if they have a platelet count <100,000 platelets/mm2 or <3,000             WBC/ml.#          -  Subjects with a history of renal, pulmonary, or cardiac failure#          -  Subjects with severe systemic infections. Only those subjects who have completed             treatment and have shown a complete clinical resolution will be considered eligible             for the study.","both","18 years","35 years"
"NCT00214253","Inclusion Criteria:#          -  16 Type I insulin-dependent diabetic subjects ages 18-60,(8 who have received a prior             kidney or liver transplant and have stable renal function, and 8 who have labile             glucose regulation and who have failed a trial of intensive exogenous insulin therapy             and who have preserved native renal function)#        Exclusion Criteria:#          -  untreated proliferative diabetic retinopathy;#          -  HgbA1C >12%; creatinine clearance < 80 ml/minute or macroalbuminuria > 0.3 gm/24 hrs;#          -  presence of panel reactive antibodies >20%","both","18 years","65 years"
"NCT00223613","Inclusion Criteria:#          -  children carrying HLA-conferred genetic risk for developing type 1 diabetes#          -  have had at least two types of autoantibodies of ICA, IAA, GADA and IA-2A in at least             two consecutive blood samples drawn at least 3 months apart#          -  age at least one year#        Exclusion Criteria:#          -  severe other disease#          -  age above 15 years","both","1 year","15 years"
"NCT00226902","Inclusion Criteria:#          1. Aged 18-80 years#          2. Patients receiving either conventional haemodialysis 3-4 x week, for a duration of >             6 months or peritoneal dialysis for a duration >6 months#          3. Stable dialysis access for at least 3 months (Permcath / PTFE / AVF)#          4. On erythropoietin and iron therapy, with stable [Hb] x 2 months (105 - 135g/L)#        Exclusion Criteria:#          1. Uncontrolled BP: requiring dry weight or medication changes within 4 weeks prior to             study#          2. Patients with dysrhythmias#          3. Pre dialysis SBP> 180 mmHg on > 2 times within a 2 week period#          4. Between dialysis weight gain > 5% of body weight (if evident > 2 times/ 2 week             period)#          5. Soft tissue ulcers#          6. Non traumatic amputations#          7. Unstable cardiac function: ischaemic or non ischaemic events requiring modification             of therapy, or admission to hospital within 3 months of study start: according to             clinical discretion#          8. Planned operative procedures within 6 months of study start (including Transplant,             CABG, PTCA, vascular surgery)#          9. Dementia#         10. Clinical inability to comply with testing#         11. Malignancy (active / under treatment)#         12. Known hypo-responsiveness to ERT (>200U/kg/wk)#         13. Evidence of chronic gastrointestinal bleeding#         14. Inadequate dialysis (PRU < 65% or KT/V < 1.2)#         15. Participation in investigational study within last 3 months","both","18 years","80 years"
"NCT00229658","Inclusion Criteria:#          -  The following inclusion criteria are consistent with information in the SYMLIN             package insert and apply to insulin using patients with type 2 or type 1 diabetes             who:#               -  Have failed to achieve the desired or optimal level of glycemic control despite                  utilizing appropriate, individualized insulin regimens#               -  Have A1C <=9.0% within 3 months of study enrollment#               -  Are receiving ongoing diabetes care under the guidance of a Health Care Provider                  (HCP) trained in the use of SYMLIN#        Exclusion Criteria:#          -  The following exclusion criteria are consistent with the SYMLIN package insert and             specifically exclude patients who:#               -  Are poorly compliant with their current insulin regimen, as defined by their HCP#               -  Are poorly compliant with prescribed blood glucose self monitoring, as defined                  by their HCP#               -  Have experienced recurrent patient-ascertained severe hypoglycemia requiring                  assistance during the past 6 months#               -  Have hypoglycemia unawareness#               -  Have a confirmed diagnosis of gastroparesis#               -  Require the use of drugs that stimulate gastrointestinal motility#               -  Are female and pregnant or lactating and for whom the HCP determines the                  potential benefit does not justify the potential risk to the fetus or infant#               -  Have been treated with SYMLIN within 3 months prior to study start","both","18 years",""
